ID_Suivi,ID_Etudiant,ID_Cours,Note,Nombre_Absences,Date_Evaluation
15228,3066,22,"10,82",2,2023-12-08
15229,4227,54,"2,22",2,2023-01-02
15230,3658,45,"6,91",2,2024-08-13
15231,15,15,"5,05",1,2023-08-11
15232,1987,53,"3,27",0,2023-11-12
15233,4539,61,"13,51",1,2022-06-13
15234,4157,19,"10,55",0,2024-03-04
15235,1417,64,"6,93",2,2024-01-14
15236,4236,39,"10,58",4,2022-04-15
15237,860,67,"5,03",0,2023-08-07
15238,3729,47,"12,14",2,2023-04-06
15239,3803,92,"0,24",1,2022-10-16
15240,3122,4,7,2,2023-10-08
15241,3649,90,"19,14",0,2023-02-09
15242,4031,56,"19,14",1,2023-01-25
15243,763,10,"10,36",3,2023-12-16
15244,4303,65,"16,52",1,2024-12-11
15245,4413,21,"9,82",4,2023-02-08
15246,942,61,"19,48",0,2024-08-04
15247,131,18,"8,72",1,2022-07-12
15248,1047,96,"19,6",0,2024-01-17
15249,894,65,"16,17",2,2022-10-20
15250,2215,71,"14,2",0,2022-04-16
15251,376,17,"0,88",2,2023-10-16
15252,4672,100,"4,65",0,2024-09-22
15253,3748,77,"5,93",4,2023-11-15
15254,4365,16,"18,03",4,2024-06-10
15255,2685,11,"16,79",0,2022-11-08
15256,4707,83,"12,71",1,2024-02-27
15257,2260,9,"1,64",1,2024-06-07
15258,208,26,"11,51",3,2022-08-27
15259,434,23,"13,65",0,2022-10-06
15260,2314,97,"15,71",4,2023-05-04
15261,1484,84,"18,4",3,2022-10-28
15262,4083,91,"9,8",1,2024-10-19
15263,1566,45,"18,82",3,2023-09-25
15264,1268,49,"2,12",4,2023-01-31
15265,371,4,"19,5",1,2023-07-23
15266,346,46,"14,78",4,2022-08-26
15267,1313,86,"6,58",1,2023-08-19
15268,1711,22,"2,36",2,2024-01-19
15269,646,36,"7,17",0,2023-03-08
15270,2845,31,"2,11",1,2022-10-31
15271,537,41,"12,35",3,2024-10-31
15272,1455,3,13,1,2022-10-16
15273,3625,74,"15,63",4,2022-05-21
15274,2759,7,"17,9",2,2024-12-11
15275,540,7,"18,97",1,2023-05-14
15276,2661,42,"4,14",0,2023-08-10
15277,4698,47,"1,08",1,2023-08-04
15278,2092,19,"17,13",0,2025-01-16
15279,2311,21,"7,24",3,2023-04-08
15280,486,70,"4,54",4,2024-11-14
15281,1988,19,"2,12",0,2023-06-16
15282,3449,42,"14,36",3,2023-09-07
15283,1026,58,"2,74",1,2023-08-21
15284,1453,51,"19,7",4,2023-02-15
15285,2252,68,"7,71",4,2022-11-18
15286,3192,5,"5,4",1,2023-03-23
15287,3709,26,"4,8",2,2023-10-23
15288,4140,25,"16,94",0,2023-07-18
15289,330,13,"15,81",4,2025-03-05
15290,3643,47,"10,79",4,2022-05-24
15291,4868,54,"7,17",1,2025-02-15
15292,3268,67,"7,66",0,2025-02-15
15293,4228,35,"3,34",0,2022-11-03
15294,1809,31,"9,99",2,2022-10-27
15295,176,34,"4,21",3,2023-02-15
15296,3681,63,"18,16",1,2023-03-01
15297,4929,42,"9,66",2,2024-09-13
15298,3228,80,"7,5",2,2024-11-18
15299,747,6,"16,75",4,2023-05-12
15300,873,91,"14,55",4,2025-01-28
15301,4761,35,"9,42",2,2024-03-24
15302,4892,76,"15,74",4,2024-08-04
15303,3751,91,"18,19",4,2025-03-18
15304,1815,89,"7,06",4,2024-03-14
15305,4542,49,"16,23",2,2023-04-24
15306,247,17,"7,8",2,2023-02-28
15307,3919,25,"18,69",3,2025-02-07
15308,2623,82,"17,45",2,2023-12-22
15309,4437,89,6,4,2024-01-09
15310,501,80,"5,89",3,2023-01-05
15311,2499,49,"15,39",1,2022-06-09
15312,3733,15,"9,36",2,2025-03-15
15313,292,78,"10,11",2,2024-11-05
15314,2558,17,"19,51",0,2024-02-20
15315,3767,43,"10,21",2,2025-02-21
15316,318,98,"11,02",2,2024-07-25
15317,3061,57,"17,95",4,2024-06-23
15318,3784,99,"2,33",1,2023-12-25
15319,519,95,"12,63",4,2024-06-20
15320,3304,2,"19,58",2,2022-03-26
15321,4919,62,"12,31",4,2023-12-05
15322,1392,44,"7,53",2,2024-08-21
15323,4936,32,"4,85",4,2024-08-17
15324,4735,27,"13,21",0,2025-01-06
15325,3405,9,"5,1",4,2025-02-18
15326,3449,89,"8,91",0,2023-06-16
15327,473,95,"19,82",4,2024-03-13
15328,1564,93,"8,46",0,2024-09-18
15329,4875,35,"10,51",0,2023-09-19
15330,4440,26,2,3,2022-05-05
15331,1586,27,"3,79",0,2023-05-31
15332,3210,90,"13,19",3,2024-09-13
15333,3178,81,"6,14",2,2023-06-08
15334,1380,80,"15,1",1,2022-05-31
15335,697,16,"7,84",4,2024-12-31
15336,4276,92,"18,64",2,2024-07-21
15337,3272,93,"19,83",3,2024-07-19
15338,2603,22,"6,22",1,2023-06-21
15339,701,36,"5,35",0,2022-03-22
15340,4973,50,"12,85",3,2022-03-25
15341,321,91,"3,55",2,2023-07-14
15342,2655,95,"1,82",3,2022-07-31
15343,1490,47,"15,77",3,2022-08-30
15344,4796,44,"17,59",0,2022-04-15
15345,1813,49,"12,31",3,2023-08-01
15346,3773,95,"10,75",0,2023-09-07
15347,1120,55,"19,99",0,2024-02-11
15348,628,53,"1,86",2,2023-10-24
15349,1045,37,"14,93",0,2023-11-01
15350,1484,13,"17,56",3,2024-12-13
15351,2568,83,"5,8",1,2022-12-12
15352,1380,35,"3,21",2,2024-10-24
15353,3538,29,"19,24",4,2023-06-04
15354,2430,6,"13,56",1,2024-09-28
15355,1070,93,"19,95",0,2024-10-12
15356,3001,61,"9,49",1,2024-10-24
15357,3934,31,"1,29",3,2024-08-14
15358,3826,4,"18,48",4,2024-10-02
15359,1752,8,"18,19",0,2023-10-18
15360,1287,96,"6,57",4,2022-08-08
15361,765,31,"0,81",0,2022-06-28
15362,3965,96,"2,75",0,2023-06-19
15363,4484,94,"14,28",2,2023-10-26
15364,3060,71,"8,38",2,2024-11-09
15365,233,100,"0,29",3,2022-09-30
15366,1261,6,"10,4",3,2024-09-11
15367,4176,40,"13,97",4,2022-12-21
15368,1754,41,"12,46",2,2024-11-17
15369,88,89,"0,49",4,2023-10-06
15370,2219,18,"10,11",3,2024-06-03
15371,4267,26,"8,21",3,2023-06-04
15372,571,48,"4,46",0,2022-11-04
15373,148,15,"3,17",0,2023-09-16
15374,1996,1,"14,99",1,2025-02-06
15375,2077,82,"16,55",3,2022-10-04
15376,3555,34,"3,86",4,2024-05-10
15377,1430,45,"2,38",1,2023-12-17
15378,3324,49,"9,08",1,2023-06-16
15379,2388,47,11,2,2024-11-18
15380,3437,86,"16,77",2,2022-04-03
15381,537,35,"2,37",0,2024-06-07
15382,869,90,"10,16",0,2023-12-06
15383,914,43,"16,99",4,2022-05-25
15384,1529,68,"0,44",1,2023-02-12
15385,3285,55,"14,88",0,2024-01-08
15386,1921,59,"9,07",2,2025-01-02
15387,636,74,"17,36",0,2022-04-26
15388,1856,64,"10,36",1,2022-07-20
15389,4246,37,"6,75",4,2023-06-20
15390,2578,24,"16,2",0,2023-04-13
15391,1545,39,"16,52",2,2022-10-20
15392,3233,28,"14,43",1,2024-05-27
15393,3296,21,"19,24",4,2024-07-06
15394,64,31,"11,1",4,2024-05-15
15395,4352,18,"8,03",0,2023-04-14
15396,4477,63,"6,36",1,2023-12-15
15397,4032,6,"12,5",2,2024-05-05
15398,2523,48,"19,24",4,2024-04-01
15399,2753,81,"5,44",3,2024-05-08
15400,2971,40,"12,34",0,2022-05-19
15401,3737,42,"14,72",3,2023-07-07
15402,2367,86,"11,22",4,2022-07-11
15403,393,87,"11,67",3,2022-07-02
15404,4189,67,"0,66",3,2024-09-09
15405,2293,3,"9,3",0,2024-06-29
15406,711,32,"1,77",3,2022-05-08
15407,87,2,"7,41",4,2022-10-17
15408,2441,60,"4,09",0,2023-02-26
15409,3324,24,"16,15",1,2022-05-28
15410,4832,27,"1,47",2,2024-09-08
15411,3410,52,"17,53",0,2023-08-27
15412,2748,35,"1,44",0,2024-05-08
15413,1739,20,"3,17",2,2024-04-03
15414,4132,77,"10,93",0,2022-03-29
15415,4069,5,"3,19",0,2023-03-31
15416,774,40,"18,7",1,2022-07-31
15417,1783,93,"15,65",3,2023-03-21
15418,1062,69,2,4,2023-07-19
15419,2256,19,"5,82",1,2025-02-28
15420,3657,52,"11,98",4,2024-07-03
15421,1440,73,"3,53",2,2024-03-08
15422,4798,51,"1,42",2,2022-07-28
15423,114,94,"14,63",1,2022-07-06
15424,3212,58,"19,74",4,2025-01-29
15425,464,100,"14,7",1,2024-11-29
15426,2369,5,"8,92",3,2024-06-03
15427,2655,20,"15,99",0,2024-06-07
15428,2816,17,"8,9",3,2022-04-18
15429,3439,41,"0,01",2,2024-09-26
15430,4055,83,"8,59",1,2025-01-05
15431,711,24,"19,42",1,2024-01-02
15432,344,24,"14,68",1,2024-05-15
15433,2723,24,"5,65",0,2023-01-30
15434,1227,2,"19,74",1,2024-11-22
15435,4746,18,"4,61",3,2025-01-08
15436,4286,16,"4,77",3,2022-10-14
15437,1066,44,"13,39",2,2022-12-13
15438,415,51,"4,45",2,2025-02-24
15439,1837,98,"9,25",3,2022-08-26
15440,291,5,"17,19",4,2024-07-13
15441,1396,56,"13,19",3,2024-12-01
15442,4686,96,"2,24",4,2023-11-12
15443,3004,9,"16,83",4,2023-09-30
15444,2765,6,"0,32",2,2022-09-25
15445,1588,80,"11,34",4,2024-04-23
15446,1592,84,"14,37",3,2022-08-11
15447,3968,65,"14,71",4,2024-06-09
15448,3509,48,"3,13",1,2025-03-18
15449,4574,7,"2,18",3,2024-09-25
15450,2139,85,"0,17",0,2022-08-06
15451,3458,99,"16,17",4,2023-11-18
15452,4834,47,"10,71",3,2025-02-11
15453,4129,82,"19,36",4,2022-10-14
15454,155,54,"14,36",1,2023-11-13
15455,4709,61,"4,77",4,2023-10-19
15456,1072,70,"15,86",4,2023-06-25
15457,4460,85,"7,88",0,2024-09-10
15458,1297,88,"19,08",4,2025-01-11
15459,1153,80,"19,93",4,2024-02-20
15460,4069,48,"15,61",0,2025-02-08
15461,2811,84,"5,96",3,2022-03-24
15462,3995,94,"5,71",4,2024-08-26
15463,3065,85,"14,46",3,2022-11-24
15464,4419,20,"16,35",4,2023-10-28
15465,209,44,"6,92",2,2023-04-06
15466,4882,82,"15,7",3,2023-05-02
15467,2145,48,"13,62",4,2022-12-28
15468,1206,68,"2,65",4,2025-01-06
15469,1206,51,"5,19",4,2024-01-24
15470,4477,10,"19,63",0,2023-10-14
15471,840,52,"19,56",2,2023-01-16
15472,2671,67,"12,02",2,2023-03-20
15473,3910,11,"15,32",2,2022-04-06
15474,1234,73,"3,59",2,2023-01-24
15475,535,24,"4,65",2,2023-09-14
15476,382,96,"12,79",3,2023-05-24
15477,4107,39,"12,91",3,2022-06-08
15478,3722,17,"16,68",2,2023-11-25
15479,1466,61,"17,11",2,2022-04-01
15480,2913,1,"9,66",1,2023-08-01
15481,511,7,"3,86",2,2024-06-16
15482,1601,31,"9,68",0,2023-11-27
15483,560,64,"19,57",2,2023-05-06
15484,818,75,"3,21",2,2022-07-04
15485,2404,59,"13,74",2,2023-07-20
15486,2680,94,"18,66",2,2022-11-22
15487,61,76,"0,93",2,2023-01-03
15488,1005,83,"4,06",1,2022-11-30
15489,2303,53,"18,25",0,2023-06-12
15490,4559,8,"17,07",2,2024-05-02
15491,4292,98,"16,61",3,2024-03-13
15492,2931,45,"10,67",0,2022-08-29
15493,1852,95,"5,22",2,2024-11-06
15494,178,11,"3,87",4,2022-08-02
15495,3111,96,"3,64",2,2024-03-28
15496,1627,5,"16,68",4,2023-07-06
15497,4790,2,"6,68",0,2022-05-05
15498,2120,44,"10,67",1,2024-12-23
15499,3329,3,"13,8",3,2024-04-21
15500,430,10,"8,27",1,2024-07-19
15501,1826,2,"5,77",3,2023-05-01
15502,4675,83,"2,52",1,2022-04-07
15503,3360,28,"6,33",3,2024-05-18
15504,422,100,"15,88",0,2023-09-07
15505,3291,71,"3,61",0,2023-07-11
15506,3689,99,"4,98",3,2022-12-15
15507,375,35,"4,25",3,2022-10-06
15508,1030,48,"8,6",3,2024-02-18
15509,4761,79,"15,34",3,2024-08-06
15510,3855,17,"7,53",4,2024-01-06
15511,4267,61,"15,11",1,2022-07-18
15512,1325,19,"15,5",2,2023-09-15
15513,4816,25,"19,59",1,2025-03-17
15514,4514,15,"4,93",4,2023-02-25
15515,4610,80,"8,77",4,2023-04-12
15516,1297,81,"6,43",3,2022-04-29
15517,464,5,"1,26",0,2024-03-30
15518,4496,24,"14,77",1,2022-09-26
15519,2538,27,"8,12",1,2024-12-30
15520,4416,31,"7,81",1,2022-07-02
15521,1106,81,"8,06",3,2023-09-16
15522,1150,72,"0,3",0,2022-12-18
15523,2629,67,"0,37",1,2022-08-11
15524,4405,94,"18,12",1,2023-10-16
15525,4557,96,18,3,2024-04-23
15526,2337,81,"17,75",4,2025-02-21
15527,70,56,"17,55",4,2023-06-02
15528,1109,29,"1,14",4,2023-10-09
15529,1330,21,"18,03",0,2023-12-07
15530,4508,36,"7,14",3,2024-03-25
15531,344,28,"10,05",4,2022-07-04
15532,4865,38,"7,07",4,2024-06-12
15533,3484,19,"18,4",3,2022-07-12
15534,4181,62,"14,61",4,2025-01-30
15535,2712,86,"18,37",1,2024-07-12
15536,3911,97,"4,5",2,2023-06-05
15537,3536,56,"13,27",0,2022-09-08
15538,4754,41,"18,76",4,2023-07-13
15539,3186,45,"12,1",3,2023-06-08
15540,4151,49,"4,91",2,2022-08-08
15541,4462,27,"13,9",1,2023-12-27
15542,1542,60,"15,14",1,2024-07-27
15543,982,74,"8,62",2,2022-05-14
15544,4702,42,"9,46",2,2023-07-08
15545,86,8,"18,86",3,2024-01-06
15546,1316,72,"13,9",4,2022-09-10
15547,3117,32,"19,25",3,2022-11-26
15548,1646,58,"11,37",3,2025-02-21
15549,1685,47,"2,64",1,2023-01-15
15550,3126,93,"0,15",1,2024-04-24
15551,2559,72,"0,83",0,2023-12-24
15552,3607,8,"3,02",0,2022-06-27
15553,2353,89,"10,07",2,2022-06-30
15554,4620,11,"9,06",4,2024-01-24
15555,4075,1,"1,64",1,2025-02-03
15556,4087,46,"5,35",2,2024-09-11
15557,4047,14,"18,17",2,2024-10-23
15558,4683,82,"17,91",2,2023-07-31
15559,2777,8,"11,83",0,2023-10-31
15560,3007,97,"5,01",4,2024-11-18
15561,1426,24,"16,51",1,2024-01-05
15562,4291,50,"13,72",3,2023-02-02
15563,1681,74,"15,82",3,2023-03-15
15564,3529,23,"17,91",3,2023-08-25
15565,4369,21,"14,79",1,2024-10-01
15566,4292,60,"6,72",3,2023-03-16
15567,1486,74,"13,64",0,2023-10-09
15568,625,90,"1,46",1,2024-07-25
15569,403,51,"0,62",4,2025-02-27
15570,2268,76,"2,75",2,2023-06-08
15571,1892,35,"13,74",1,2023-11-16
15572,4642,17,"6,63",2,2023-04-04
15573,718,49,"6,06",2,2022-12-16
15574,1925,1,"14,42",0,2023-10-27
15575,2659,61,"2,25",3,2023-11-13
15576,4227,59,"5,64",4,2022-06-13
15577,3108,83,"15,31",2,2023-11-04
15578,2021,73,"16,39",2,2024-02-26
15579,1532,66,"11,64",0,2023-06-10
15580,4990,45,"8,7",2,2023-03-09
15581,596,53,"19,41",1,2024-05-25
15582,1720,35,"14,39",2,2023-10-11
15583,4692,17,"11,34",2,2025-02-26
15584,3894,21,"10,17",4,2023-07-29
15585,3655,86,"5,61",2,2023-04-08
15586,3512,36,"9,28",0,2024-08-24
15587,793,25,"10,35",1,2023-02-18
15588,3392,61,"15,01",3,2022-10-22
15589,2065,97,"18,88",1,2024-09-11
15590,4513,76,"7,83",2,2025-01-19
15591,4687,15,"9,34",4,2024-06-30
15592,1715,48,17,3,2024-10-07
15593,4895,65,"0,15",0,2023-04-17
15594,2825,1,"12,79",2,2024-06-26
15595,3124,1,"19,42",2,2023-11-04
15596,2666,26,"19,39",1,2024-12-19
15597,286,18,"6,61",2,2024-10-02
15598,3153,34,"6,4",3,2024-01-05
15599,1591,69,"15,13",2,2024-01-26
15600,2674,58,"2,27",2,2024-08-14
15601,779,89,"13,87",2,2024-04-28
15602,1389,39,"7,16",2,2023-03-27
15603,1651,66,"13,25",1,2023-10-05
15604,2147,12,"17,62",2,2022-11-21
15605,3804,45,"17,91",2,2025-02-14
15606,1541,8,"17,07",3,2023-12-03
15607,803,99,"13,48",4,2022-07-24
15608,161,79,"1,79",3,2024-12-25
15609,3950,68,"16,04",0,2023-05-09
15610,2426,42,"17,21",2,2024-09-21
15611,3013,72,"12,21",1,2022-05-21
15612,956,43,"14,78",1,2024-02-26
15613,799,72,"5,02",0,2024-01-13
15614,4184,84,"19,29",1,2023-07-29
15615,452,47,"15,22",3,2023-11-05
15616,3223,92,"17,43",0,2022-05-04
15617,2715,87,"17,03",2,2023-02-17
15618,3457,1,"9,23",2,2024-02-06
15619,3702,83,"0,22",2,2022-11-28
15620,2281,28,"13,71",2,2025-02-25
15621,2012,49,"10,93",3,2024-05-06
15622,2947,46,"19,65",1,2023-04-26
15623,1466,30,"9,45",2,2023-01-05
15624,4973,57,"3,59",0,2025-02-24
15625,1499,7,"4,51",0,2023-07-23
15626,66,91,"16,4",3,2023-12-22
15627,1243,94,"18,5",3,2023-01-19
15628,3494,100,"2,98",0,2022-05-21
15629,4804,51,"15,45",3,2023-12-21
15630,3639,59,"0,06",3,2023-02-24
15631,1461,15,"7,96",0,2023-07-03
15632,686,82,"18,58",4,2023-09-02
15633,4167,41,"5,72",4,2022-10-24
15634,3844,87,"5,62",1,2023-04-20
15635,518,29,"5,45",4,2023-11-27
15636,638,54,"7,97",3,2024-09-17
15637,2567,52,"0,38",0,2023-09-06
15638,1421,1,"1,15",0,2022-07-14
15639,1744,21,"16,21",0,2024-05-21
15640,3315,89,"17,28",4,2022-08-27
15641,374,61,"12,89",3,2022-11-17
15642,2697,60,"9,15",2,2024-07-28
15643,3824,48,"5,73",2,2023-03-07
15644,4390,14,"5,47",2,2023-01-28
15645,2000,57,"15,58",0,2022-11-27
15646,3263,83,"19,05",3,2024-11-22
15647,996,37,"6,08",3,2023-07-08
15648,838,77,"18,65",0,2024-10-31
15649,4416,60,"11,04",0,2023-06-19
15650,3950,13,"17,17",0,2024-03-20
15651,1724,92,"14,87",1,2025-02-22
15652,4893,60,"7,62",3,2022-07-26
15653,4889,82,"15,32",0,2024-03-31
15654,2288,71,"4,12",2,2023-06-03
15655,1214,47,"0,16",2,2023-06-19
15656,571,43,"1,51",3,2023-12-18
15657,4319,49,"5,21",1,2024-02-10
15658,4120,4,"0,76",4,2024-06-09
15659,4300,41,"9,02",4,2024-08-17
15660,739,34,"1,2",0,2022-06-20
15661,1698,93,"13,6",2,2025-01-27
15662,3050,75,"11,28",3,2023-04-26
15663,967,24,"18,41",4,2023-01-15
15664,4342,7,"3,38",3,2022-12-10
15665,2048,86,"1,07",1,2024-10-03
15666,2021,3,"0,89",2,2022-06-10
15667,1703,50,"18,82",2,2024-02-26
15668,1881,34,"7,35",3,2022-05-17
15669,1410,14,"10,08",1,2023-04-04
15670,657,71,"7,28",3,2024-07-10
15671,3661,52,"1,12",2,2023-12-28
15672,3610,94,"11,53",4,2022-10-08
15673,2358,43,"14,17",1,2022-12-01
15674,3776,46,"13,93",2,2023-08-19
15675,389,54,"1,19",0,2022-05-22
15676,3938,30,"1,14",4,2024-04-15
15677,1283,39,"14,73",1,2024-04-29
15678,4203,80,1,3,2024-08-30
15679,1276,86,"13,31",1,2024-08-07
15680,3090,55,"16,57",1,2022-09-17
15681,292,11,"19,84",2,2022-05-24
15682,1196,62,"8,21",4,2022-03-26
15683,3274,7,"12,93",1,2024-05-30
15684,190,44,"10,26",1,2023-10-30
15685,541,90,"4,58",1,2022-12-07
15686,2999,15,"15,6",4,2023-06-13
15687,2963,28,"4,09",2,2024-01-28
15688,3248,3,"0,73",2,2024-08-23
15689,4937,31,"11,44",4,2025-03-10
15690,4729,17,"9,26",4,2024-04-28
15691,1901,74,"18,16",0,2022-08-04
15692,266,21,"14,04",3,2022-08-07
15693,2544,56,"11,31",1,2023-11-03
15694,3984,80,"17,23",3,2024-09-11
15695,1720,43,"17,06",0,2023-02-15
15696,2287,16,"2,44",1,2022-08-29
15697,2946,19,"1,36",0,2023-07-12
15698,264,54,"5,41",2,2023-09-15
15699,237,75,"7,01",4,2023-10-04
15700,3505,69,"3,89",2,2023-08-29
15701,162,62,"4,16",2,2022-12-02
15702,1578,16,"16,34",0,2024-09-21
15703,3542,13,"14,22",0,2022-08-22
15704,4105,31,"6,5",0,2024-12-10
15705,3219,31,"15,11",1,2024-11-20
15706,909,58,"3,94",0,2022-05-19
15707,745,55,"6,28",3,2024-10-05
15708,897,73,"0,97",2,2023-06-30
15709,4228,4,"8,19",4,2022-04-01
15710,549,48,"4,98",1,2023-09-24
15711,2769,63,"7,1",4,2023-05-13
15712,3082,12,"8,83",2,2024-10-01
15713,4056,67,"0,51",3,2024-03-04
15714,1813,23,"14,42",3,2022-08-14
15715,1524,31,"2,06",4,2022-06-20
15716,2924,21,"7,94",3,2024-05-14
15717,2293,50,"5,52",3,2025-02-20
15718,4085,89,"14,58",4,2023-09-26
15719,4765,54,"13,43",0,2022-04-05
15720,62,61,"3,06",1,2024-02-07
15721,2446,1,"16,16",3,2022-09-06
15722,3907,20,"8,87",0,2022-06-26
15723,4124,32,"15,19",3,2022-09-25
15724,676,81,"16,95",1,2024-06-08
15725,185,88,"18,63",0,2024-11-08
15726,3768,72,"4,53",1,2023-12-30
15727,2453,40,"16,94",3,2022-06-08
15728,642,30,"15,95",2,2023-07-19
15729,3338,81,"19,48",2,2023-07-06
15730,3381,24,"15,31",1,2024-06-01
15731,2869,79,"18,69",4,2025-03-05
15732,2026,52,"17,18",0,2023-09-01
15733,790,59,"12,83",4,2022-04-23
15734,1538,46,"14,51",0,2024-01-04
15735,2857,86,"1,63",4,2023-07-15
15736,1823,86,"10,94",0,2022-06-09
15737,1638,14,"14,59",2,2023-06-29
15738,546,19,"5,76",3,2023-07-05
15739,4699,32,"1,51",2,2025-02-19
15740,177,31,"0,99",4,2024-02-05
15741,4766,40,"5,83",3,2023-10-22
15742,2216,12,"14,66",4,2022-05-07
15743,3532,19,"9,18",3,2023-09-09
15744,441,78,"1,88",2,2024-01-08
15745,2223,50,"6,63",4,2023-08-10
15746,2479,90,"17,18",4,2022-10-04
15747,3268,26,"19,44",3,2023-03-25
15748,3081,30,"8,74",1,2024-01-09
15749,842,58,"2,07",3,2022-11-15
15750,4158,70,"9,38",2,2025-02-10
15751,3075,4,"7,32",1,2022-11-21
15752,1365,50,"9,23",0,2023-02-26
15753,358,31,"15,73",2,2023-12-21
15754,340,27,"11,02",4,2022-06-20
15755,3196,69,"12,82",2,2022-05-10
15756,689,52,"2,59",2,2024-12-15
15757,1176,20,"19,07",2,2023-06-25
15758,337,88,"7,26",2,2024-03-03
15759,4702,96,"15,25",3,2022-08-28
15760,1263,85,"9,83",4,2022-09-07
15761,4099,80,"4,07",2,2022-10-06
15762,2326,84,"10,48",3,2022-07-25
15763,3928,42,"6,64",2,2024-10-06
15764,2429,82,"0,73",0,2022-12-10
15765,759,13,"16,66",0,2024-08-02
15766,2196,66,"18,09",4,2022-11-17
15767,1342,8,"7,23",4,2024-09-27
15768,2772,59,"13,77",3,2024-03-01
15769,392,26,"2,98",1,2022-08-21
15770,1369,50,"16,95",4,2023-12-02
15771,1921,76,"18,04",1,2022-07-08
15772,2433,62,"5,22",0,2023-05-02
15773,593,100,"1,17",3,2022-11-24
15774,3515,70,"9,96",2,2024-02-20
15775,2275,61,"6,75",1,2023-09-05
15776,570,30,"4,79",0,2023-02-27
15777,3139,83,"9,61",1,2022-09-02
15778,2036,57,"16,12",4,2025-02-10
15779,575,69,"12,48",4,2023-05-14
15780,3434,97,"10,24",2,2022-08-19
15781,1363,93,"11,52",1,2023-07-17
15782,2701,21,"9,91",4,2023-08-23
15783,1440,58,"10,46",0,2024-01-15
15784,4754,86,"7,52",0,2023-08-02
15785,3940,43,"11,82",0,2022-11-07
15786,1797,95,"19,05",2,2023-02-02
15787,2550,80,"19,85",3,2023-05-13
15788,2845,93,"18,41",3,2023-08-11
15789,688,29,"2,28",2,2024-05-05
15790,2825,92,"0,85",4,2022-07-29
15791,2219,14,"7,81",3,2024-02-22
15792,2037,58,"15,44",0,2023-03-31
15793,4278,24,"4,64",4,2022-07-29
15794,1214,74,"12,04",2,2023-05-24
15795,4847,88,"13,71",3,2024-12-30
15796,4749,75,"2,05",1,2024-10-23
15797,902,96,"19,71",1,2022-08-24
15798,4461,84,"5,37",0,2023-08-27
15799,4340,65,"13,6",4,2023-06-16
15800,2286,44,"2,59",2,2022-10-08
15801,900,69,"2,11",3,2022-08-29
15802,1653,94,"7,09",1,2023-09-29
15803,2476,54,"19,13",3,2024-10-23
15804,3031,55,"14,73",1,2024-10-20
15805,4472,38,"7,88",0,2023-12-13
15806,289,52,"5,74",4,2025-02-03
15807,827,3,"16,27",1,2023-12-12
15808,3919,11,"15,53",0,2023-02-11
15809,2007,21,"11,3",1,2024-09-12
15810,2921,29,"6,33",2,2022-07-27
15811,4967,17,"12,32",0,2022-09-22
15812,659,7,"1,26",3,2024-04-03
15813,3626,74,"0,61",3,2022-03-23
15814,3875,33,"4,69",4,2023-08-25
15815,2493,3,"13,7",3,2023-10-10
15816,204,10,"17,76",0,2022-10-15
15817,1734,79,"13,32",4,2023-03-24
15818,1187,24,"8,79",0,2023-09-05
15819,602,100,"9,85",0,2023-03-16
15820,1915,76,"5,23",2,2023-07-31
15821,4529,6,"19,37",2,2024-08-25
15822,832,84,"13,42",4,2023-10-21
15823,2661,49,"8,85",3,2024-06-27
15824,3228,58,"11,96",0,2024-08-11
15825,2168,39,"0,44",4,2022-11-20
15826,1272,79,"17,5",1,2022-12-12
15827,3674,74,"4,92",0,2025-02-14
15828,835,21,"4,75",3,2022-11-25
15829,4229,14,"3,57",0,2024-06-26
15830,824,64,"5,16",0,2022-05-29
15831,4151,21,"4,9",4,2023-03-21
15832,4639,5,"8,69",1,2024-06-22
15833,3423,31,"4,23",2,2023-12-22
15834,2260,22,"10,71",4,2022-12-22
15835,2645,60,"8,96",1,2024-05-07
15836,4323,19,"13,97",4,2024-02-06
15837,416,63,"0,1",1,2022-10-30
15838,1156,80,"3,52",1,2025-01-06
15839,709,62,"17,96",3,2024-12-31
15840,4707,5,"12,57",1,2024-04-17
15841,1977,58,"3,77",3,2023-06-11
15842,3581,68,"9,77",3,2024-06-29
15843,4887,21,"19,09",4,2024-02-13
15844,4959,35,"10,62",2,2023-01-05
15845,3257,28,"5,84",4,2022-06-11
15846,2245,47,"2,29",4,2023-02-02
15847,2724,30,"11,12",3,2024-12-12
15848,2776,55,"17,57",0,2023-03-14
15849,2826,73,"9,24",3,2022-05-13
15850,847,60,"11,54",0,2022-06-03
15851,4983,55,"12,62",2,2025-02-24
15852,538,9,"10,79",1,2024-10-26
15853,2841,27,"3,95",4,2024-04-22
15854,4179,29,"5,3",4,2024-03-10
15855,115,69,"9,61",4,2024-06-26
15856,396,98,"13,49",0,2022-05-20
15857,4408,18,"6,95",1,2022-09-22
15858,2514,92,"5,07",3,2023-12-21
15859,3087,76,"17,47",2,2022-08-30
15860,4049,27,"4,56",2,2022-10-14
15861,1529,91,"6,11",4,2023-08-30
15862,3123,11,"14,98",3,2022-08-06
15863,569,14,"0,91",0,2024-10-21
15864,4247,15,"14,86",1,2024-09-16
15865,682,18,"17,66",1,2024-01-30
15866,3535,67,"17,63",3,2022-06-04
15867,1804,82,"6,01",0,2023-03-12
15868,2084,42,"5,17",2,2023-08-06
